"university_name","country","base_url","university_eligibility_url","university_scholarship_url","university_fee_url","brochure_link","university_logo","course_name","degree_level","campus","course_category","course_url","course_eligibility_url","course_scholarship_url","course_fee_url","additional_information_link","notes"
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/robotics-and-mechatronics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/robotics-and-mechatronics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/software/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/software/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/architectural/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/architectural/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/biomedical/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/biomedical/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/chemical/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/chemical/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/civil/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/civil/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/electrical-and-electronic/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/electrical-and-electronic/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/mechanical/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/mechanical/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/product-design/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/product-design/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/robotics-and-mechatronics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/robotics-and-mechatronics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/software/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours/software/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Technology","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Technology","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/mechanical-engineering/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/mechanical-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Technology","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/robotics-and-mechatronic/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/robotics-and-mechatronic/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Technology","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/software-engineering/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-technology/software-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Exercise and Sport Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-exercise-and-sport-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-exercise-and-sport-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Film and Television Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-film-and-television-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-film-and-television-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Forensic Psychological Sciences","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-forensic-psychological-sciences/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-forensic-psychological-sciences/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Games and Interactivity Bachelor of Animation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity-bachelor-of-animation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity-bachelor-of-animation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Games and Interactivity Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Games and Interactivity Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity-bachelor-of-computer-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity-bachelor-of-computer-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Games and Interactivity","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-games-and-interactivity/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Health Science Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-health-science-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-health-science-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
